SMILES,Reward
Nc1cc(Cl)ccc1N1CCN(C(=O)c2ccccc2F)CC1,0.333333333
Nc1cc(Cl)ccc1N1CCN(C(=O)C=Cc2ccccc2)CC1,0.333333333
NC1CCCN(c2ccc(Cl)cc2Cl)C1,0.333333333
CN1CCN(C(N)=O)C(c2ccccc2)C1,0.333333333
CN(C)c1ccc(C(=O)Nc2cc(Cl)ccc2N2CCN(CCO)CC2)cc1,0.333333333
CCNc1cccc(Cl)c1N1CCN(C(=O)OCC)CC1,0.333333333
CC(C)NCc1c(Cl)cccc1-c1ccccc1N1CCNCC1=O,0.333333333
CC(C)C(Cl)CNCc1cccnc1N1CCC(C(N)=O)CC1,0.333333333
CN1CCN(c2ccc(NC(=O)CN3CCNCC3)cc2F)CC1,0.277777778
CC(C)NC(=O)N1CCNCC1,0.277777778
O=C(Nc1cccnc1)N1CCNCC1,0.277777778
Cc1cccc(NC(=O)N2CCC(CCN)CC2)c1,0.277777778
O=C(NCc1ccccc1)N1CCNCC1,0.277777778
CC(C)C1CN(c2ncc(C(F)(F)F)cc2Cl)CCN1,0.277777778
CN(Cc1ccccc1)C(=O)N1CCNCC1,0.277777778
Fc1ccc(N2CCNCC2)cc1Cl,0.277777778
Clc1ccccc1N1CCN(C2CCNCC2)CC1,0.277777778
Clc1cccnc1N1CCNCC1,0.277777778
Cc1cc(Br)ccc1C(=O)N1CCNCC1,0.277777778
CN(C)C(=O)N1CCNCC1,0.277777778
O=C1N(Cc2ccc(F)cc2)CCN1C1CCNCC1,0.277777778
Clc1ccc(Br)c(N2CCNCC2)c1,0.277777778
FC(F)(F)c1ccc(N2CCNCC2)c(Cl)c1,0.277777778
Clc1cc(N2CCNCC2)ccc1Br,0.277777778
Cc1ccc(C(=O)N2CCNCC2)cc1F,0.277777778
Clc1cc(Br)ccc1N1CCNCC1,0.277777778
O=C1CNCCN1c1ccccc1Cl,0.277777778
Cc1cc(Cl)cc(CN(CC(=O)Nc2cc(CN3CCNCC3)ccc2C)c2ccc(F)c(F)c2)c1,0.277777778
CC(C)C(NCc1ccc(N2CCNC(=O)C2)c(F)c1)c1ccc(Cl)cc1,0.277777778
NCCCN1CCN(c2cccc(Cl)c2)CC1,0.277777778
CN1CCN(C(=O)Nc2cccn(Cc3ccc(Cl)c(Cl)c3)c2=O)CC1,0.277777778
CN1CCN(c2c(N)cccc2Cl)CC1,0.277777778
Cc1cc(Br)cc(C)c1N1CCCC(N)C1,0.277777778
Cc1cccc(C)c1CNc1nc(Cl)cc(N2CCC(C(N)=O)CC2)n1,0.277777778
O=C(Nc1ccccc1)N1CCCCC1,0.277777778
CN1CCN(c2ccc(NC(=O)c3cccc(Cl)c3)c(N)c2)CC1,0.277777778
N#CCC1c2ccccc2CCN1C(=O)Nc1cccc(Cl)c1,0.277777778
O=C(CCl)Nc1cccc(Cl)c1N1CCOCC1,0.277777778
CN(C)C(=O)NC1CCCNC1,0.222222222
Cc1cccc(C)c1NC(=O)CN1CCNCC1,0.222222222
CNCC1CCN(C(=O)Nc2ccccc2)CC1,0.222222222
O=C(NCCN1CCNCC1)c1ccccc1F,0.222222222
O=C(CN1CCNCC1)Nc1ccc(Cl)cc1,0.222222222
O=C(CN1CCNCC1)Nc1ccccc1F,0.222222222
O=C1NCc2c(N3CCNCC3)cccc2N1Cc1ccccc1,0.222222222
CN(C)CC(CN1CCNCC1)Oc1ccc(N2CCNC2=O)cc1Cl,0.222222222
CC(C)c1ccccc1N1CCNC1=O,0.222222222
O=C1NCCN1c1cccc(Cl)c1,0.222222222
O=C1NCCN1c1ccc(Cl)cc1,0.222222222
Fc1ccc(N2CCNCC2)c(F)c1,0.222222222
Fc1ccc(N2CCNCC2)cc1F,0.222222222
O=C(c1cc(Cl)cc(Cl)c1)N1CCNCC1,0.222222222
CN1CCNCC1c1ccccc1Cl,0.222222222
COC(=O)c1c(C(F)(F)F)cnc(N2CCNCC2)c1Cl,0.222222222
CN(C)c1ccc(N2CCNCC2)cc1,0.222222222
Cc1ccc(N2CCNCC2)cc1C,0.222222222
Fc1c(F)c(F)c(N2CCNCC2)c(F)c1F,0.222222222
Fc1cnc(Cl)nc1N1CCNCC1,0.222222222
Fc1cccc(F)c1N1CCNCC1,0.222222222
O=C(c1ccc(Cl)cc1)N1CCNCC1,0.222222222
Cc1cc(N2CCNCC2)ncc1Br,0.222222222
O=C1CNCCN1c1ccc(Cl)cc1,0.222222222
O=C1CNCCN1c1cccc(Cl)c1,0.222222222
Cc1cc(F)ccc1N1CCNCC1,0.222222222
O=C(c1cc(F)ccc1F)N1CCNCC1,0.222222222
CN(C)c1ccc(CN2CCNCC2)cc1,0.222222222
Cc1cc(Br)ccc1N1CCNCC1,0.222222222
Brc1ccccc1N1CCNCC1,0.222222222
Clc1cncc(Cl)c1N1CCNCC1,0.222222222
O=C(c1ccccc1F)N1CCNCC1,0.222222222
O=C(Cc1cccc(Cl)c1)N1CCNCC1,0.222222222
O=C(Cc1ccccc1F)N1CCNCC1,0.222222222
CCc1ccccc1NC(=O)CN1CCNCC1,0.166666667
NC(=O)c1cc(F)ccc1N1CCNCC1,0.166666667
O=C(O)c1ccc(N2CCNCC2)c(Cl)c1,0.166666667
Fc1c(F)c(N2CCNCC2)c(F)c(F)c1N1CCNCC1,0.166666667
NC1CCN(C(=O)Nc2ccccc2)CC1,0.166666667
O=C(c1cccnc1Cl)N1CCNCC1,0.166666667
Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1,0.166666667
CCC1CN(c2ccc(Cl)cc2)CCN1,0.166666667
Cc1cccc(C)c1N1CCNCC1,0.166666667
Brc1cccnc1N1CCNCC1,0.166666667
Clc1cncc(N2CCNCC2)n1,0.166666667
Clc1ccc(N2CCCNCC2)cc1Cl,0.166666667
Cc1cccc(N2CCN(CCN)CC2)c1C,0.166666667
CC1CNCCN1C(=O)Cc1cccc(Cl)c1,0.166666667
Clc1cccc(N2CCNCC2)n1,0.166666667
Cc1c(Cl)cccc1N1CCCNCC1,0.166666667
CC(C)(C)OC(=O)N1CCNC(c2ccccc2Cl)C1,0.166666667
CC(C)(C)OC(=O)N1CCNC(c2cccc(Cl)c2Cl)C1,0.166666667
CC(C)(C)OC(=O)N1CCNC(c2ccc(Cl)c(Cl)c2)C1,0.166666667
CC(C)c1ccc(N2CCNCC2)cc1,0.166666667
Clc1ccc(CCN2CCNCC2)cc1Cl,0.166666667
CC(C)c1cccc(N2CCNC2=O)c1,0.166666667
Cc1cc(N2CCNC2=O)ccc1C(C)C,0.166666667
Clc1ccc(CN2CCNCC2)cc1Cl,0.166666667
Cc1nc(Cl)nc(N2CCC(C(=O)O)CC2)c1N,0.166666667
CN1CCN(C(=O)N2CCNCC2)CC1,0.166666667
O=Cc1ccccc1N1CCNCC1,0.166666667
CN1CCN(c2ccc(C(N)=O)cc2N)CC1,0.166666667
NC(=O)C1CCN(c2ccccc2N)CC1,0.166666667
Clc1ccccc1N1CCCNCC1,0.166666667
N#Cc1ccc(N2CCN(C3CNC3)CC2)c(Cl)c1,0.166666667
O=C(C1CCNCC1)N1CCN(c2ccccc2)CC1,0.166666667
Cc1ccc(C)c(N2CCNCC2)c1,0.166666667
FC(F)(F)c1ccccc1N1CCNCC1,0.166666667
O=C1NCCCN1Cc1ccccc1,0.166666667
CC(C)c1ccc(C(=O)N2CCNCC2)cc1,0.166666667
Clc1ccnc(N2CCNCC2)n1,0.166666667
