smiles,utility
Nc1cccc(-c2cc3nn4c(-c5ccncc5)nnc4sc-3cc2=O)c1C(=O)O,1.3107179557191688
COc1cc(O)c(C=CC(=O)c2ccccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)c(OC)c1,1.3106882116773317
Nc1ccc(-c2nnc3sc4cc(=O)cc(Cl)c-4nn23)c(COc2ccc(CCC(=O)O)cc2O)c1,1.3104011535049476
COc1cc(OC)c(OC)cc1C=CC(=O)c1ccccc1-c1nnc2sc3c(O)c(=O)cc(O)c-3nn12,1.3103899979523312
CC(N)c1ccc(Nc2ccc(-c3ccccc3-c3nnc4sc5c(O)c(=O)cc(O)c-5nn34)cc2)cc1Cl,1.3103860468535335
CC1(C)C2C(=O)N(c3ccccc3-c3nnc4sc5cc(=O)ccc-5nn34)C(=O)C21,1.3102976254227583
COc1cc(N)c(N)cc1C(=O)c1ccc(-c2cc3nn4c(-c5ccncc5)nnc4sc-3cc2=O)c(OC)c1,1.3101037633509156
CC(C)(C)c1ccc(OCc2cc([N+](=O)[O-])ccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)c(O)c1,1.3097326448606572
CC(=O)c1cccc(N(C)c2ccccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)c1,1.309646212889982
Nc1ccc(O)c(Oc2ccc(-c3cc4nn5c(-c6ccncc6)nnc5sc-4cc3=O)cc2)c1,1.3095157020711206
O=c1c(O)c2sc3nnc(-c4ccccc4)n3nc-2c(O)c1C(O)c1ccc(O)cc1O,1.3093667629295744
Cc1cc(Nc2ccc(-c3ccccc3-c3nnc4sc5c(O)c(=O)cc(O)c-5nn34)cc2)ccc1O,1.3091580896450967
Nc1cccc(COc2ccc(C3CCC(=O)CC3)cc2)c1-c1nnc2sc3c(O)c(=O)cc(O)c-3nn12,1.308993734578589
O=c1cc(O)c2nn3c(-c4ccccc4N=Nc4cc5c(cc4S(=O)(=O)Cl)OCCO5)nnc3sc-2c1O,1.3088165941663163
N#CCC(=O)c1ccc(-c2ccccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)s1,1.3087770978570856
COC(=O)C1CCN(c2ccccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)CC1,1.3087636827353002
COc1cc(CC(C)=O)ccc1OCc1cc(N)ccc1-c1nnc2sc3c(OC)c(=O)cc(OC)c-3nn12,1.3080720379476696
Cc1c(Cl)cc(N)cc1Nc1ccc(-c2ccccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)cc1,1.3079714174998536
COc1cc(=O)c(OC)c2sc3nnc(-c4ccccc4N4C(=O)C5C(C4=O)C5(C)C)n3nc1-2,1.307867138500722
O=c1cc(O)c2nn3c(-c4ccccc4-c4ccc(Nc5ccc6[nH]ncc6c5)cc4)nnc3sc-2c1O,1.3078427622562232
Nc1cc(-c2ccc(-c3cc4nn5c(-c6ccncc6)nnc5sc-4cc3=O)o2)cc(F)c1N,1.3077453842674993
Nc1cc2c(cc1N=Nc1ccccc1-c1nnc3sc4cc(=O)ccc-4nn13)OCCO2,1.3075478544812462
O=c1cc2sc3nnc(-c4ccncc4)n3nc-2cc1-c1ncc(CO)cn1,1.307327238393702
Nc1ncc(C(=O)O)cc1-c1cc2nn3c(-c4ccncc4)nnc3sc-2cc1=O,1.3069034264626913
COc1cc(O)ccc1C(O)c1cc2nn3c(-c4ccccc4)nnc3sc-2cc1=O,1.3065251355172465
COc1cc(N)c(N)cc1-c1cc2nn3c(-c4ccccc4C)nnc3sc-2cc1=O,1.3054476063457714
Nc1cccc(COc2ccc(OC3CCCCO3)cc2)c1-c1nnc2sc3c(O)c(=O)cc(O)c-3nn12,1.3054146282498835
Nc1ccc(-c2nnc3sc4c(Br)c(=O)cc(Br)c-4nn23)c(COc2ccc(CCC(=O)O)cc2)c1,1.3051580796998945
COc1cc(=O)c(OC)c2sc3nnc(-c4ccc(N)cc4COc4ccc5c(c4)C(=O)CC5)n3nc1-2,1.3049664742262728
O=C(O)c1ccnc(-c2cc3nn4c(-c5ccncc5)nnc4sc-3cc2=O)n1,1.3048601731076892
COC(=O)CCc1ccc(OCc2cc(N)ccc2-c2nnc3sc4c(OC)c(=O)cc(OC)c-4nn23)cc1,1.304854754560226
CC(O)c1ccccc1-c1nnc2sc3c(O)c(=O)cc(O)c-3nn12,1.3045866936424173
COc1cc(C)cc(N(C)c2ccccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)c1,1.304310513718068
CCCCCCc1ccc(OCc2cc([N+](=O)[O-])ccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)cc1O,1.3039533967745989
COc1cc(=O)c(OC)c2sc3nnc(-c4ccc(N)cc4COc4ccc(C5CCC(=O)CC5)cc4)n3nc1-2,1.3039345238072817
CCC(O)CC(=O)c1ccccc1-c1nnc2sc3cc(=O)ccc-3nn12,1.3035445210850611
Nc1ccc(-c2nnc3sc4cc(=O)ccc-4nn23)c(COc2ccc(C3CCC(=O)CC3)cc2)c1,1.3035178308417297
NNC(=O)c1ccccc1-c1cc2nn3c(-c4ccncc4)nnc3sc-2cc1=O,1.303383344362111
COc1cc(=O)c(OC)c2sc3nnc(-c4ccccc4N=Nc4cc5c(cc4N)OCCO5)n3nc1-2,1.3033588516823107
COc1cc2nn3c(-c4ccccc4N4C(=O)C5C(C4=O)C5(C)C)nnc3sc-2c(OC)c1=O,1.3033403899514462
Nc1cc(Nc2ccc(-c3ccccc3-c3nnc4sc5c(O)c(=O)cc(O)c-5nn34)cc2)ccc1F,1.3032040641822993
Cc1cc(=O)c(C(C)C)c2sc3nnc(-c4ccc(N)cc4COc4ccc(CCC(=O)O)cc4O)n3nc1-2,1.303042768125122
CN(c1cc(F)cc(C(=O)O)c1)c1ccccc1-c1nnc2sc3c(O)c(=O)cc(O)c-3nn12,1.303039654488951
O=c1cc(O)c2nn3c(-c4ccc([N+](=O)[O-])cc4COc4ccc5c(c4)CCCC5)nnc3sc-2c1O,1.3028950903978302
CCOc1ccc(OCc2cccc(N)c2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)cc1,1.3026930532155636
COc1cc(C(=O)c2ccccc2NCCO)ccc1-c1cc2nn3c(-c4ccncc4)nnc3sc-2cc1=O,1.302514374634905
CN(c1cc(C#N)ccc1F)c1ccccc1-c1nnc2sc3c(O)c(=O)cc(O)c-3nn12,1.3021938435706206
CCOC(=O)C1CCN(c2ccccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)CC1,1.3019570365153608
Nc1ccc(Br)c(Nc2ccc(-c3ccccc3-c3nnc4sc5c(O)c(=O)cc(O)c-5nn34)cc2)c1,1.3017746070339888
O=c1cc(O)c2nn3c(-c4ccccc4N4CCC(C(F)(F)F)CC4)nnc3sc-2c1O,1.3017314718069535
O=c1c(O)c2sc3nnc(-c4ccccc4)n3nc-2c(O)c1C(O)c1cc(O)ccc1O,1.3016953981142927
O=c1cc(O)c2nn3c(-c4ccccc4-c4ccc(Nc5ccc([N+](=O)[O-])c(I)c5)cc4)nnc3sc-2c1O,1.3016480279847777
Nc1ccc(-c2ccccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)cc1,1.3015683874162578
O=C(O)c1c(N=Nc2ccccc2-c2nnc3sc4c(O)c(=O)cc(O)c-4nn23)ccc2c1OCCO2,1.30138979347598
O=c1cc(O)c2nn3c(-c4ccccc4N=Nc4ccc5c(c4)OCCO5)nnc3sc-2c1O,1.3011322534617915
