SMILES,ID,Reward
COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,C24,3
COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,C2,4
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,C29,2
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,C37,11
COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,C47,14
